,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
207,601127.SH,20220811,64.85,65.77,63.63,65.22,64.8,0.42,0.6481,187476.53,1216211.556
206,601127.SH,20220812,64.96,65.45,64,64.15,65.22,-1.07,-1.6406,101671.5,655674.615
205,601127.SH,20220815,63.88,67.66,63.66,66.35,64.15,2.2,3.4295,195292.04,1289598.397
204,601127.SH,20220816,66.31,67.6,65.21,66.32,66.35,-0.03,-0.0452,159133.48,1059422.515
203,601127.SH,20220817,65.63,68.21,65.15,67.59,66.32,1.27,1.915,167889.78,1117966.279
202,601127.SH,20220818,67.86,68.14,65.01,65.31,67.59,-2.28,-3.3733,171539.83,1136727.156
201,601127.SH,20220819,64.7,65.31,62.83,63.58,65.31,-1.73,-2.6489,159087.07,1014820.91
200,601127.SH,20220822,63.39,67.07,62.6,66.82,63.58,3.24,5.0959,215910.62,1422353.228
199,601127.SH,20220823,66.83,66.83,65.03,65.61,66.82,-1.21,-1.8108,120409.99,790537.545
198,601127.SH,20220824,65.25,65.94,61.6,61.99,65.61,-3.62,-5.5175,170605.66,1077974.96
197,601127.SH,20220825,62.7,64.07,61.89,63.99,61.99,2,3.2263,153061.47,967658.483
196,601127.SH,20220826,64,66.85,63.69,65.53,63.99,1.54,2.4066,158492.34,1042601.559
195,601127.SH,20220829,66.8,67.38,65.6,66.33,65.53,0.8,1.2208,147777.76,983796.155
194,601127.SH,20220830,65.9,66.99,65.25,66.34,66.33,0.01,0.0151,84326.4,557526.419
193,601127.SH,20220831,66,68.11,60.8,61.8,66.34,-4.54,-6.8435,257619.75,1658147.923
192,601127.SH,20220901,61.8,65.7,60.66,64.52,61.8,2.72,4.4013,182534.63,1160824.961
191,601127.SH,20220902,66.2,68.1,63.81,65.07,64.52,0.55,0.8524,226430.4,1496534.516
190,601127.SH,20220905,64.11,65.1,62.5,64.26,65.07,-0.81,-1.2448,136963.67,868632.409
189,601127.SH,20220906,65,66.98,64.5,65.89,64.26,1.63,2.5366,168137.69,1114181.111
188,601127.SH,20220907,66.68,67.88,66,66.96,65.89,1.07,1.6239,163092.19,1093185.967
187,601127.SH,20220908,67.09,67.7,65.1,65.1,66.96,-1.86,-2.7778,112791.27,747266.636
186,601127.SH,20220909,64.84,66.77,64.45,65.63,65.1,0.53,0.8141,82977.94,544254.032
185,601127.SH,20220913,66.3,70.91,66.1,69.67,65.63,4.04,6.1557,243078.77,1669373.563
184,601127.SH,20220914,68.69,70.54,67.65,68.89,69.67,-0.78,-1.1196,194462.51,1345368.887
183,601127.SH,20220915,69.2,69.49,63.24,63.34,68.89,-5.55,-8.0563,268265.67,1759252.482
182,601127.SH,20220916,63.45,64.77,61.66,63.08,63.34,-0.26,-0.4105,115074.94,730656.072
181,601127.SH,20220919,63.34,69.39,63.26,67.35,63.08,4.27,6.7692,337812,2275352.262
180,601127.SH,20220920,67.93,69.48,67.7,68.16,67.35,0.81,1.2027,198420.41,1359079.323
179,601127.SH,20220921,66.9,68.17,66.11,67.8,68.16,-0.36,-0.5282,137451.91,923374.039
178,601127.SH,20220922,66.28,67.71,64.5,65.9,67.8,-1.9,-2.8024,144419.36,956522.035
177,601127.SH,20220923,65.15,65.94,62.1,63.25,65.9,-2.65,-4.0212,173850.53,1101156.349
176,601127.SH,20220926,62.22,64.86,61.82,63.78,63.25,0.53,0.8379,128329.56,817041.742
175,601127.SH,20220927,64.6,64.85,62.4,63.99,63.78,0.21,0.3293,100015.54,633479.4
174,601127.SH,20220928,63.12,63.65,60.33,60.63,63.99,-3.36,-5.2508,129203.92,797306.75
173,601127.SH,20220929,61.59,61.65,57,58.08,60.63,-2.55,-4.2058,163611.68,960620.231
172,601127.SH,20220930,57.11,57.88,55.26,55.26,58.08,-2.82,-4.8554,136005.07,763490.873
171,601127.SH,20221010,52,52.67,49.73,49.73,55.26,-5.53,-10.0072,194825.57,986036.44
170,601127.SH,20221011,48.2,50.5,47.3,50.07,49.73,0.34,0.6837,175333.84,861127.2
169,601127.SH,20221012,50.31,52.65,49.79,52.49,50.07,2.42,4.8332,176079.37,899168
168,601127.SH,20221013,51.81,53.32,51.41,51.87,52.49,-0.62,-1.1812,117080.97,614712.364
167,601127.SH,20221014,52.52,55.09,52.52,54.44,51.87,2.57,4.9547,166312.36,895403.567
166,601127.SH,20221017,53.61,54.61,52.25,53.71,54.44,-0.73,-1.3409,127778.49,680330.792
165,601127.SH,20221018,55.08,55.95,53.29,53.39,53.71,-0.32,-0.5958,117079.79,633794.831
164,601127.SH,20221019,52.89,54.68,52.55,52.98,53.39,-0.41,-0.7679,96739.36,519475.31
163,601127.SH,20221020,52,52.97,50.84,52.26,52.98,-0.72,-1.359,97380.02,504785.71
162,601127.SH,20221021,52.4,52.45,50.77,50.96,52.26,-1.3,-2.4876,81722.71,420895.3
161,601127.SH,20221024,50.55,51.73,48.95,49.45,50.96,-1.51,-2.9631,116732.97,585935.475
160,601127.SH,20221025,49.57,51.2,48.5,50.32,49.45,0.87,1.7594,132824.25,662173.442
159,601127.SH,20221026,50.38,51.1,49.5,50.24,50.32,-0.08,-0.159,103817.76,522663.274
158,601127.SH,20221027,50.23,50.98,48.71,48.71,50.24,-1.53,-3.0454,120323.67,599200.977
157,601127.SH,20221028,48.2,48.65,45.9,46.33,48.71,-2.38,-4.8861,173867.45,817073.481
156,601127.SH,20221031,46.33,47,45.66,46.17,46.33,-0.16,-0.3453,105959.85,490800.082
155,601127.SH,20221101,46.9,47.53,45.92,47.36,46.17,1.19,2.5774,146023.26,685450.918
154,601127.SH,20221102,47.42,52.1,47.21,52.1,47.36,4.74,10.0084,231878.52,1158105.25
153,601127.SH,20221103,52,54.65,51.33,52.2,52.1,0.1,0.1919,261689.18,1382327.852
152,601127.SH,20221104,51.79,57.42,51.69,57.42,52.2,5.22,10,394889.61,2205631.367
151,601127.SH,20221107,57.42,57.93,55.58,56.69,57.42,-0.73,-1.2713,271918,1544678.255
150,601127.SH,20221108,56.27,57.5,54.91,55.5,56.69,-1.19,-2.0991,157292.7,878253.439
149,601127.SH,20221109,55.69,57,54.52,54.8,55.5,-0.7,-1.2613,151360.99,840584.855
148,601127.SH,20221110,53.3,53.98,52.4,53.5,54.8,-1.3,-2.3723,152493.86,809574.339
147,601127.SH,20221111,56,56.7,53.16,54.25,53.5,0.75,1.4019,225665.36,1230222.598
146,601127.SH,20221114,53.5,55.19,51.87,52.3,54.25,-1.95,-3.5945,161198.84,853850.36
145,601127.SH,20221115,52.06,54.14,51.51,53.93,52.3,1.63,3.1166,182754.78,968213.949
144,601127.SH,20221116,53.79,55.24,52.83,53.01,53.93,-0.92,-1.7059,137806.8,742710.678
143,601127.SH,20221117,52.45,52.85,50.18,50.98,53.01,-2.03,-3.8295,179810.06,918606.579
142,601127.SH,20221118,50.98,51.2,49.03,49.07,50.98,-1.91,-3.7466,174415.77,868293.691
141,601127.SH,20221121,48.11,50.88,47.7,50.34,49.07,1.27,2.5881,197840.26,974682.54
140,601127.SH,20221122,50,50,48.29,48.4,50.34,-1.94,-3.8538,148734.4,730031.199
139,601127.SH,20221123,48.4,48.85,46.66,47.2,48.4,-1.2,-2.4793,170484.36,808668.583
138,601127.SH,20221124,47.64,48.49,47.18,47.5,47.2,0.3,0.6356,142998.73,684033.414
137,601127.SH,20221125,47.5,47.5,45.65,45.8,47.5,-1.7,-3.5789,178654.69,826633.893
136,601127.SH,20221128,44.5,45.59,43.91,45.12,45.8,-0.68,-1.4847,119888.48,538016.039
135,601127.SH,20221129,45.31,47.24,45.02,47,45.12,1.88,4.1667,172798.85,799045.863
134,601127.SH,20221130,46.99,51.7,46.52,50.25,47,3.25,6.9149,458669.34,2287583.404
133,601127.SH,20221201,52.3,53.88,48.8,48.86,50.25,-1.39,-2.7662,364230.24,1846472.959
132,601127.SH,20221202,47.75,48.1,46,46.42,48.86,-2.44,-4.9939,305036.55,1433138.499
131,601127.SH,20221205,47.1,47.87,46.13,46.44,46.42,0.02,0.0431,234313.07,1099023.372
130,601127.SH,20221206,46,47.9,45.58,46.83,46.44,0.39,0.8398,192498.29,901564.007
129,601127.SH,20221207,46.8,49.5,46.79,47.98,46.83,1.15,2.4557,280144.43,1352774.689
128,601127.SH,20221208,47.99,49.18,47.41,47.86,47.98,-0.12,-0.2501,162467.31,780691.895
127,601127.SH,20221209,48.01,48.38,47.1,47.69,47.86,-0.17,-0.3552,121654.28,579547.26
126,601127.SH,20221212,47.3,47.3,46.35,46.56,47.69,-1.13,-2.3695,109261.11,511029.844
125,601127.SH,20221213,46.39,47.83,45.62,45.7,46.56,-0.86,-1.8471,165071.83,766825.187
124,601127.SH,20221214,45.25,46.06,45,45.52,45.7,-0.18,-0.3939,104237.99,473591.857
123,601127.SH,20221215,45.7,47.39,45.31,47.31,45.52,1.79,3.9323,211202.63,984173.023
122,601127.SH,20221216,46.81,46.85,44.6,44.8,47.31,-2.51,-5.3054,199179.58,908229.384
121,601127.SH,20221219,44.95,47.8,44.95,45.8,44.8,1,2.2321,253984.79,1179671.424
120,601127.SH,20221220,45.18,45.36,43.94,44.74,45.8,-1.06,-2.3144,178400.08,794840.499
119,601127.SH,20221221,44.5,44.87,43.36,43.73,44.74,-1.01,-2.2575,131116.4,575888.896
118,601127.SH,20221222,44.15,45.23,43.61,43.7,43.73,-0.03,-0.0686,158787.63,704690.935
117,601127.SH,20221223,42.68,42.82,40.83,41.71,43.7,-1.99,-4.5538,219790.03,913253.266
116,601127.SH,20221226,41.45,43.88,41.36,43.86,41.71,2.15,5.1546,201497.46,868569.577
115,601127.SH,20221227,43.9,44.26,42.8,44,43.86,0.14,0.3192,124229.03,541519.648
114,601127.SH,20221228,43,43.22,41.5,41.6,44,-2.4,-5.4545,206058.06,866267.087
113,601127.SH,20221229,41.53,41.53,39.77,39.77,41.6,-1.83,-4.399,269826.35,1084170.785
112,601127.SH,20221230,40.4,41.5,39.88,39.99,39.77,0.22,0.5532,181695.48,737096.396
111,601127.SH,20230103,40,41.95,39.3,41.81,39.99,1.82,4.5511,208747.02,855710.804
110,601127.SH,20230104,41,41.33,40.29,40.74,41.81,-1.07,-2.5592,125508.13,511972.994
109,601127.SH,20230105,41.68,42,40.88,41.1,40.74,0.36,0.8837,152304.58,630488.86
108,601127.SH,20230106,40.88,42.15,40.71,41.21,41.1,0.11,0.2676,155647.09,644021.523
107,601127.SH,20230109,40.98,42.41,40.82,41.45,41.21,0.24,0.5824,196678.24,821780.967
106,601127.SH,20230110,41.7,45.2,40.6,44,41.45,2.55,6.152,408809.4,1756892.183
105,601127.SH,20230111,42.88,43.43,42.58,42.83,44,-1.17,-2.6591,218515.11,939224.782
104,601127.SH,20230112,42.92,43.9,42.54,42.84,42.83,0.01,0.0233,158317.85,681486.941
103,601127.SH,20230113,42.98,43.28,41.8,42.12,42.84,-0.72,-1.6807,147151.08,621894.522
102,601127.SH,20230116,42.1,42.43,39.71,39.75,42.12,-2.37,-5.6268,533089.61,2172687.44
101,601127.SH,20230117,39.78,40.51,38.38,39.79,39.75,0.04,0.1006,284767.44,1128737.432
100,601127.SH,20230118,39.78,40.88,39.4,39.5,39.79,-0.29,-0.7288,235068.21,940226.015
99,601127.SH,20230119,39.58,39.58,38.84,39,39.5,-0.5,-1.2658,174153.94,680839.361
98,601127.SH,20230120,39.08,39.69,38.69,39.55,39,0.55,1.4103,210533.67,824665.914
97,601127.SH,20230130,41.01,42.78,40.85,40.91,39.55,1.36,3.4387,481902.76,2008417.243
96,601127.SH,20230131,40.45,41.5,40.41,40.93,40.91,0.02,0.0489,254498.63,1042650.603
95,601127.SH,20230201,40.93,42.5,40.73,41.82,40.93,0.89,2.1744,386867.24,1614385.838
94,601127.SH,20230202,42.1,43.4,41.55,42.45,41.82,0.63,1.5065,366413.54,1555747.302
93,601127.SH,20230203,42.42,42.42,40.15,40.64,42.45,-1.81,-4.2638,391515.72,1604187.087
92,601127.SH,20230206,40.62,40.96,39.89,39.98,40.64,-0.66,-1.624,225670.9,909419.303
91,601127.SH,20230207,40.1,40.36,39.66,40.22,39.98,0.24,0.6003,162552.3,649833.372
90,601127.SH,20230208,40.5,40.55,39.56,39.68,40.22,-0.54,-1.3426,173940.06,693348.258
89,601127.SH,20230209,39.56,40.75,39.21,40.56,39.68,0.88,2.2177,231615.83,929672.664
88,601127.SH,20230210,40.55,40.56,39.2,39.41,40.56,-1.15,-2.8353,259429.76,1029096.982
87,601127.SH,20230213,39.69,40.13,39,39.82,39.41,0.41,1.0403,188058.27,743886.874
86,601127.SH,20230214,39.83,39.99,37.7,39.42,39.82,-0.4,-1.0045,324349.48,1266002.623
85,601127.SH,20230215,39.3,40.13,38.87,39.03,39.42,-0.39,-0.9893,233345.45,919436.876
84,601127.SH,20230216,39.03,39.09,37.23,37.55,39.03,-1.48,-3.792,377824.59,1441903.768
83,601127.SH,20230217,37.24,37.38,35.79,35.82,37.55,-1.73,-4.6072,366924.98,1336346.568
82,601127.SH,20230220,36,36.57,35.36,36.54,35.82,0.72,2.0101,222849.15,803555.529
81,601127.SH,20230221,36.56,37.99,36.55,37.41,36.54,0.87,2.381,289855.76,1082597.065
80,601127.SH,20230222,37.14,38.09,36.71,37.7,37.41,0.29,0.7752,231571.7,865068.979
79,601127.SH,20230223,37.65,38.46,37.27,37.4,37.7,-0.3,-0.7958,216522.39,818903.862
78,601127.SH,20230224,37,37.43,36.66,37.03,37.4,-0.37,-0.9893,135095.23,499842.495
77,601127.SH,20230227,37.9,38.1,36.96,37.32,37.03,0.29,0.7831,202535.58,757850.97
76,601127.SH,20230228,37.3,37.72,36.91,37.65,37.32,0.33,0.8842,145499.72,542142.509
75,601127.SH,20230301,37.57,39.21,37.23,39,37.65,1.35,3.5857,376178.4,1443106.394
74,601127.SH,20230302,38.91,39.28,38.23,38.51,39,-0.49,-1.2564,254450.67,985176.47
73,601127.SH,20230303,38.28,38.86,38.17,38.51,38.51,0,0,157774.55,606594.349
72,601127.SH,20230306,38.49,38.77,37.6,38.5,38.51,-0.01,-0.026,160336.48,612188.52
71,601127.SH,20230307,38.27,38.91,37.74,37.77,38.5,-0.73,-1.8961,179133.74,686456.386
70,601127.SH,20230308,37.15,37.98,37.01,37.82,37.77,0.05,0.1324,129962.79,487249.548
69,601127.SH,20230309,38.22,39.49,38.22,38.48,37.82,0.66,1.7451,285732.89,1108839.168
68,601127.SH,20230310,37.97,38.23,36.7,36.98,38.48,-1.5,-3.8981,261613.62,974201.727
67,601127.SH,20230313,36.21,36.49,35.8,36.34,36.98,-0.64,-1.7307,197303.58,712884.707
66,601127.SH,20230314,36.34,39.65,35.69,38.8,36.34,2.46,6.7694,469168.19,1783543.459
65,601127.SH,20230315,38.6,39.16,38.11,38.99,38.8,0.19,0.4897,328618.49,1270647.017
64,601127.SH,20230316,38.6,40.56,38.41,38.78,38.99,-0.21,-0.5386,340331.1,1342911.36
63,601127.SH,20230317,38.89,40.2,38.2,39.71,38.78,0.93,2.3981,419641.79,1655255.793
62,601127.SH,20230320,39.5,41.18,39.01,40.85,39.71,1.14,2.8708,412925.88,1671519.303
61,601127.SH,20230321,40.98,41.49,40.23,41.31,40.85,0.46,1.1261,376212.84,1544548.67
60,601127.SH,20230322,41.12,41.56,40.2,40.51,41.31,-0.8,-1.9366,261705.71,1066916.11
59,601127.SH,20230323,40.05,40.68,39.82,40.2,40.51,-0.31,-0.7652,195707.01,786486.135
58,601127.SH,20230324,40.6,41,39.91,40.24,40.2,0.04,0.0995,179989.54,728319.734
57,601127.SH,20230327,39.9,40.4,39.02,39.4,40.24,-0.84,-2.0875,210245.92,832078.663
56,601127.SH,20230328,39.55,39.88,38.88,38.88,39.4,-0.52,-1.3198,163111.74,639722.425
55,601127.SH,20230329,38.8,39.25,37.81,37.99,38.88,-0.89,-2.2891,164592.46,635231.536
54,601127.SH,20230330,38,38.82,37.66,38.47,37.99,0.48,1.2635,140833.95,539429.857
53,601127.SH,20230331,38.46,38.7,35.63,37.85,38.47,-0.62,-1.6116,256568.76,961973.921
52,601127.SH,20230403,36.6,36.6,35.56,36.13,37.85,-1.72,-4.5443,308117.04,1110453.661
51,601127.SH,20230404,35.9,36.24,35.37,35.58,36.13,-0.55,-1.5223,196552.97,701980.827
50,601127.SH,20230406,35.58,35.6,34,34.04,35.58,-1.54,-4.3283,263843.84,906022.439
49,601127.SH,20230407,33.97,34.41,33.69,34.19,34.04,0.15,0.4407,144767.03,494127.073
48,601127.SH,20230410,34.19,34.2,33.05,33.05,34.19,-1.14,-3.3343,198894.45,665907.072
47,601127.SH,20230411,33.04,33.64,33.04,33.34,33.05,0.29,0.8775,122179.94,406746.901
46,601127.SH,20230412,33.33,33.33,32.32,32.61,33.34,-0.73,-2.1896,165060.95,539886.644
45,601127.SH,20230413,32.32,32.78,31.89,31.91,32.61,-0.7,-2.1466,161088.66,518398.661
44,601127.SH,20230414,31.95,33,31.95,32.69,31.91,0.78,2.4444,189414.37,617908.02
43,601127.SH,20230417,33.12,34.42,33.06,33.67,32.69,0.98,2.9979,215937.88,727438.711
42,601127.SH,20230418,34.25,34.56,33.5,33.61,33.67,-0.06,-0.1782,157950.91,536453.006
41,601127.SH,20230419,33.48,33.48,32.72,32.8,33.61,-0.81,-2.41,130166.14,428722.476
40,601127.SH,20230420,32.72,32.72,31.55,31.83,32.8,-0.97,-2.9573,181261.91,578835.672
39,601127.SH,20230421,31.66,32.2,30.69,30.92,31.83,-0.91,-2.8589,152397.55,478526.419
38,601127.SH,20230424,30.92,31.33,29.58,29.8,30.92,-1.12,-3.6223,304837.46,926511.641
37,601127.SH,20230425,29.81,29.87,28.61,29.06,29.8,-0.74,-2.4832,234554.65,680164.61
36,601127.SH,20230426,28.94,30.09,28.82,29.53,29.06,0.47,1.6173,162561.78,480410.241
35,601127.SH,20230427,29.31,29.77,28.96,28.98,29.53,-0.55,-1.8625,130538.41,382048.128
34,601127.SH,20230428,29.3,29.85,29.08,29.52,28.98,0.54,1.8634,131623.91,387460.244
33,601127.SH,20230504,29.51,30.1,28.8,29.1,29.52,-0.42,-1.4228,148061.67,435192.177
32,601127.SH,20230505,28.75,28.85,27.79,28.15,29.1,-0.95,-3.2646,214352.62,605330.964
31,601127.SH,20230508,28.33,28.79,27.87,28.07,28.15,-0.08,-0.2842,204247.67,576918.125
30,601127.SH,20230509,28.1,28.42,27.61,27.7,28.07,-0.37,-1.3181,162944.32,455210.292
29,601127.SH,20230510,27.65,29.25,27.52,28.69,27.7,0.99,3.574,295055.65,840914.332
28,601127.SH,20230511,28.59,29.3,28.31,28.86,28.69,0.17,0.5925,200269.27,577734.641
27,601127.SH,20230512,28.76,29.07,27.88,27.93,28.86,-0.93,-3.2225,167605.68,473784.599
26,601127.SH,20230515,27.75,28.36,27.7,28.34,27.93,0.41,1.468,119430.62,335739.149
25,601127.SH,20230516,28.34,28.34,27.8,27.92,28.34,-0.42,-1.482,101170.91,282890.777
24,601127.SH,20230517,27.93,28.18,27.35,28.03,27.92,0.11,0.394,112119.24,311838.558
23,601127.SH,20230518,28.03,28.3,27.42,27.66,28.03,-0.37,-1.32,118691.77,329864.27
22,601127.SH,20230519,27.5,27.65,27.1,27.43,27.66,-0.23,-0.8315,90760.56,249024.152
21,601127.SH,20230522,27.5,27.7,26.88,26.97,27.43,-0.46,-1.677,207841.34,563725.076
20,601127.SH,20230523,26.54,26.92,26.32,26.32,26.97,-0.65,-2.4101,178762.14,475094.535
19,601127.SH,20230524,26,26.38,25.93,26.01,26.32,-0.31,-1.1778,130495.47,340867.059
18,601127.SH,20230525,25.9,26.61,25.67,25.92,26.01,-0.09,-0.346,174984.71,456604.69
17,601127.SH,20230526,26,26.46,25.27,26.46,25.92,0.54,2.0833,194692.27,503680.095
16,601127.SH,20230529,26.45,26.7,25.95,26.07,26.46,-0.39,-1.4739,158974.54,416928.303
15,601127.SH,20230530,26.14,26.55,25.38,25.61,26.07,-0.46,-1.7645,249067.55,644181.9
14,601127.SH,20230531,25.89,25.9,25.39,25.78,25.61,0.17,0.6638,220788.67,566578.232
13,601127.SH,20230601,25.6,25.98,25.1,25.38,25.78,-0.4,-1.5516,197076.31,504444.838
12,601127.SH,20230602,25.65,27.05,25.58,26.76,25.38,1.38,5.4374,374648.69,994600.458
11,601127.SH,20230605,27,27.21,26.18,26.57,26.76,-0.19,-0.71,237936.85,634471.839
10,601127.SH,20230606,26.44,26.79,25.7,25.77,26.57,-0.8,-3.0109,173612.79,454083.792
9,601127.SH,20230607,25.71,25.95,25.1,25.31,25.77,-0.46,-1.785,181251.32,461159.899
8,601127.SH,20230608,25.2,25.55,24.75,24.82,25.31,-0.49,-1.936,158247.16,396714.229
7,601127.SH,20230609,25.28,26.1,24.96,25.4,24.82,0.58,2.3368,249031.47,633399.346
6,601127.SH,20230612,25.5,27.94,25.41,27.94,25.4,2.54,10,333336.67,898947.108
5,601127.SH,20230613,30,30.2,29,29.4,27.94,1.46,5.2255,796838.43,2352590.461
4,601127.SH,20230614,29.38,31.88,29.11,30.65,29.4,1.25,4.2517,833978.34,2549722.6
3,601127.SH,20230615,30.18,33.72,30.02,33.72,30.65,3.07,10.0163,1028186.74,3380077.332
2,601127.SH,20230616,34.39,35.27,33.44,34.69,33.72,0.97,2.8766,1084903.95,3716693.533
1,601127.SH,20230619,34.9,38.16,34.88,38.16,34.69,3.47,10.0029,902809.48,3338265.418
0,601127.SH,20230620,39.21,41.77,38.2,40.43,38.16,2.27,5.9486,1153933.74,4595199.263
